indicatorId,geoUnit,year,value,qualifier,magnitude
LR.AG15T99,ABW,2000,97.29000091552734,,
LR.AG15T99,ABW,2010,96.81999969482422,,
LR.AG15T99,AFG,2011,31.45000076293945,,
LR.AG15T99,AFG,2015,33.75,UIS_EST,
LR.AG15T99,AFG,2020,36.0149650316607,,
LR.AG15T99,AFG,2021,37.27000045776367,,
LR.AG15T99,AGO,2001,67.41000366210938,,
LR.AG15T99,AGO,2014,66.02999877929688,,
LR.AG15T99,AGO,2015,66.23999786376953,UIS_EST,
LR.AG15T99,AGO,2023,68.18000030517578,UIS_EST,
LR.AG15T99,AIMS: Asia and the Pacific,2000,78.69000244140625,,
LR.AG15T99,AIMS: Asia and the Pacific,2001,79.05999755859375,,
LR.AG15T99,AIMS: Asia and the Pacific,2002,79.55000305175781,,
LR.AG15T99,AIMS: Asia and the Pacific,2003,80.08000183105469,,
LR.AG15T99,AIMS: Asia and the Pacific,2004,80.55000305175781,,
LR.AG15T99,AIMS: Asia and the Pacific,2005,80.66999816894531,,
LR.AG15T99,AIMS: Asia and the Pacific,2006,80.88999938964844,,
LR.AG15T99,AIMS: Asia and the Pacific,2007,81.83000183105469,,
LR.AG15T99,AIMS: Asia and the Pacific,2008,82.36000061035156,,
LR.AG15T99,AIMS: Asia and the Pacific,2009,82.79000091552734,,
LR.AG15T99,AIMS: Asia and the Pacific,2010,83.68000030517578,,
LR.AG15T99,AIMS: Asia and the Pacific,2011,83.83000183105469,,
LR.AG15T99,AIMS: Asia and the Pacific,2012,83.94000244140625,,
LR.AG15T99,AIMS: Asia and the Pacific,2013,84.31999969482422,,
LR.AG15T99,AIMS: Asia and the Pacific,2014,84.83000183105469,,
LR.AG15T99,AIMS: Asia and the Pacific,2015,85.4000015258789,,
LR.AG15T99,AIMS: Asia and the Pacific,2016,85.9800033569336,,
LR.AG15T99,AIMS: Asia and the Pacific,2017,86.26000213623047,,
LR.AG15T99,AIMS: Asia and the Pacific,2018,86.44000244140625,,
LR.AG15T99,AIMS: Asia and the Pacific,2019,86.4000015258789,,
LR.AG15T99,AIMS: Asia and the Pacific,2020,86.76000213623047,,
LR.AG15T99,AIMS: Asia and the Pacific,2021,87.12000274658203,,
LR.AG15T99,AIMS: Asia and the Pacific,2022,87.48999786376953,,
LR.AG15T99,AIMS: Asia and the Pacific,2023,87.80000305175781,,
LR.AG15T99,AIMS: Asia and the Pacific,2024,88.0999984741211,,
LR.AG15T99,AIMS: Central Asia,2000,99.02999877929688,,
LR.AG15T99,AIMS: Central Asia,2001,99.0999984741211,,
LR.AG15T99,AIMS: Central Asia,2002,99.16999816894531,,
LR.AG15T99,AIMS: Central Asia,2003,99.2300033569336,,
LR.AG15T99,AIMS: Central Asia,2004,99.27999877929688,,
LR.AG15T99,AIMS: Central Asia,2005,99.33000183105469,,
LR.AG15T99,AIMS: Central Asia,2006,99.37000274658203,,
LR.AG15T99,AIMS: Central Asia,2007,99.41999816894531,,
LR.AG15T99,AIMS: Central Asia,2008,99.45999908447266,,
LR.AG15T99,AIMS: Central Asia,2009,99.79000091552734,,
LR.AG15T99,AIMS: Central Asia,2010,99.80999755859375,,
LR.AG15T99,AIMS: Central Asia,2011,99.81999969482422,,
LR.AG15T99,AIMS: Central Asia,2012,99.83000183105469,,
LR.AG15T99,AIMS: Central Asia,2013,99.83999633789062,,
LR.AG15T99,AIMS: Central Asia,2014,99.83999633789062,,
LR.AG15T99,AIMS: Central Asia,2015,99.8499984741211,,
LR.AG15T99,AIMS: Central Asia,2016,99.8499984741211,,
LR.AG15T99,AIMS: Central Asia,2017,99.86000061035156,,
LR.AG15T99,AIMS: Central Asia,2018,99.87000274658203,,
LR.AG15T99,AIMS: Central Asia,2019,99.87999725341797,,
LR.AG15T99,AIMS: Central Asia,2020,99.87999725341797,,
LR.AG15T99,AIMS: Central Asia,2021,99.87999725341797,UIS_EST,
LR.AG15T99,AIMS: Central Asia,2022,99.87999725341797,UIS_EST,
LR.AG15T99,AIMS: Central Asia,2023,99.87999725341797,UIS_EST,
LR.AG15T99,AIMS: Central Asia,2024,99.87999725341797,UIS_EST,
LR.AG15T99,AIMS: East Asia,2000,90.43000030517578,,
LR.AG15T99,AIMS: East Asia,2001,90.75,,
LR.AG15T99,AIMS: East Asia,2002,91.11000061035156,,
LR.AG15T99,AIMS: East Asia,2003,91.4800033569336,,
LR.AG15T99,AIMS: East Asia,2004,91.81999969482422,,
LR.AG15T99,AIMS: East Asia,2005,92.16000366210938,,
LR.AG15T99,AIMS: East Asia,2006,92.5199966430664,,
LR.AG15T99,AIMS: East Asia,2007,93.66999816894531,,
LR.AG15T99,AIMS: East Asia,2008,93.9800033569336,,
LR.AG15T99,AIMS: East Asia,2009,94.26000213623047,,
LR.AG15T99,AIMS: East Asia,2010,94.23999786376953,,
LR.AG15T99,AIMS: East Asia,2011,94.47000122070312,,
LR.AG15T99,AIMS: East Asia,2012,94.72000122070312,,
LR.AG15T99,AIMS: East Asia,2013,94.80000305175781,,
LR.AG15T99,AIMS: East Asia,2014,95.27999877929688,,
LR.AG15T99,AIMS: East Asia,2015,95.5,,
LR.AG15T99,AIMS: East Asia,2016,95.70999908447266,,
LR.AG15T99,AIMS: East Asia,2017,95.9000015258789,,
LR.AG15T99,AIMS: East Asia,2018,95.94999694824219,,
LR.AG15T99,AIMS: East Asia,2019,96.0999984741211,,
LR.AG15T99,AIMS: East Asia,2020,96.31999969482422,,
LR.AG15T99,AIMS: East Asia,2021,96.45999908447266,,
LR.AG15T99,AIMS: East Asia,2022,96.61000061035156,,
LR.AG15T99,AIMS: East Asia,2023,96.73999786376953,,
LR.AG15T99,AIMS: East Asia,2024,96.87000274658203,,
LR.AG15T99,AIMS: East Asia and the Pacific,2000,90.30000305175781,,
LR.AG15T99,AIMS: East Asia and the Pacific,2001,90.62000274658203,,
LR.AG15T99,AIMS: East Asia and the Pacific,2002,90.9800033569336,,
LR.AG15T99,AIMS: East Asia and the Pacific,2003,91.33999633789062,,
LR.AG15T99,AIMS: East Asia and the Pacific,2004,91.68000030517578,,
LR.AG15T99,AIMS: East Asia and the Pacific,2005,92.0199966430664,,
LR.AG15T99,AIMS: East Asia and the Pacific,2006,92.37000274658203,,
LR.AG15T99,AIMS: East Asia and the Pacific,2007,93.51000213623047,,
LR.AG15T99,AIMS: East Asia and the Pacific,2008,93.80999755859375,,
LR.AG15T99,AIMS: East Asia and the Pacific,2009,94.08999633789062,,
LR.AG15T99,AIMS: East Asia and the Pacific,2010,94.06999969482422,,
LR.AG15T99,AIMS: East Asia and the Pacific,2011,94.30000305175781,,
LR.AG15T99,AIMS: East Asia and the Pacific,2012,94.54000091552734,,
LR.AG15T99,AIMS: East Asia and the Pacific,2013,94.61000061035156,,
LR.AG15T99,AIMS: East Asia and the Pacific,2014,95.08999633789062,,
LR.AG15T99,AIMS: East Asia and the Pacific,2015,95.29000091552734,,
LR.AG15T99,AIMS: East Asia and the Pacific,2016,95.5,,
LR.AG15T99,AIMS: East Asia and the Pacific,2017,95.68000030517578,,
LR.AG15T99,AIMS: East Asia and the Pacific,2018,95.7300033569336,,
LR.AG15T99,AIMS: East Asia and the Pacific,2019,95.87000274658203,,
LR.AG15T99,AIMS: East Asia and the Pacific,2020,96.08000183105469,,
LR.AG15T99,AIMS: East Asia and the Pacific,2021,96.22000122070312,,
LR.AG15T99,AIMS: East Asia and the Pacific,2022,96.36000061035156,,
LR.AG15T99,AIMS: East Asia and the Pacific,2023,96.4800033569336,,
LR.AG15T99,AIMS: East Asia and the Pacific,2024,96.61000061035156,,
LR.AG15T99,AIMS: South and West Asia,2000,58.54999923706055,,
LR.AG15T99,AIMS: South and West Asia,2001,59.38999938964844,,
LR.AG15T99,AIMS: South and West Asia,2002,60.22999954223633,,
LR.AG15T99,AIMS: South and West Asia,2003,61.15999984741211,,
LR.AG15T99,AIMS: South and West Asia,2004,61.97000122070313,,
LR.AG15T99,AIMS: South and West Asia,2005,61.86000061035156,,
LR.AG15T99,AIMS: South and West Asia,2006,61.9900016784668,,
LR.AG15T99,AIMS: South and West Asia,2007,62.83000183105469,,
LR.AG15T99,AIMS: South and West Asia,2008,63.90999984741211,,
LR.AG15T99,AIMS: South and West Asia,2009,64.73999786376953,,
LR.AG15T99,AIMS: South and West Asia,2010,67.22000122070312,,
LR.AG15T99,AIMS: South and West Asia,2011,67.56999969482422,,
LR.AG15T99,AIMS: South and West Asia,2012,67.66000366210938,,
LR.AG15T99,AIMS: South and West Asia,2013,68.6500015258789,,
LR.AG15T99,AIMS: South and West Asia,2014,69.37999725341797,,
LR.AG15T99,AIMS: South and West Asia,2015,70.66999816894531,,
LR.AG15T99,AIMS: South and West Asia,2016,71.94999694824219,,
LR.AG15T99,AIMS: South and West Asia,2017,72.5,,
LR.AG15T99,AIMS: South and West Asia,2018,73.02999877929688,,
LR.AG15T99,AIMS: South and West Asia,2019,72.87000274658203,,
LR.AG15T99,AIMS: South and West Asia,2020,73.58000183105469,,
LR.AG15T99,AIMS: South and West Asia,2021,74.36000061035156,,
LR.AG15T99,AIMS: South and West Asia,2022,75.18000030517578,,
LR.AG15T99,AIMS: South and West Asia,2023,75.8499984741211,,
LR.AG15T99,AIMS: South and West Asia,2024,76.51000213623047,,
LR.AG15T99,ALB,2001,98.70999908447266,,
LR.AG15T99,ALB,2008,95.94000244140625,,
LR.AG15T99,ALB,2011,96.8499984741211,,
LR.AG15T99,ALB,2012,97.25,,
LR.AG15T99,ALB,2017,98.80999755859375,UIS_EST,
LR.AG15T99,ALB,2023,97.68000030517578,,
LR.AG15T99,ALECSO: Gulf countries,2000,79.29000091552734,,
LR.AG15T99,ALECSO: Gulf countries,2001,80.54000091552734,,
LR.AG15T99,ALECSO: Gulf countries,2002,82.22000122070312,,
LR.AG15T99,ALECSO: Gulf countries,2003,82.75,,
LR.AG15T99,ALECSO: Gulf countries,2004,83.81999969482422,,
LR.AG15T99,ALECSO: Gulf countries,2005,84.76000213623047,,
LR.AG15T99,ALECSO: Gulf countries,2006,85.62999725341797,,
LR.AG15T99,ALECSO: Gulf countries,2007,87.55000305175781,,
LR.AG15T99,ALECSO: Gulf countries,2008,88.38999938964844,,
LR.AG15T99,ALECSO: Gulf countries,2009,89.12000274658203,,
LR.AG15T99,ALECSO: Gulf countries,2010,89.93000030517578,,
LR.AG15T99,ALECSO: Gulf countries,2011,93.72000122070312,,
LR.AG15T99,ALECSO: Gulf countries,2012,94.08999633789062,,
LR.AG15T99,ALECSO: Gulf countries,2013,94.43000030517578,,
LR.AG15T99,ALECSO: Gulf countries,2014,95.02999877929688,,
LR.AG15T99,ALECSO: Gulf countries,2015,96.11000061035156,,
LR.AG15T99,ALECSO: Gulf countries,2016,96.30000305175781,,
LR.AG15T99,ALECSO: Gulf countries,2017,96.52999877929688,,
LR.AG15T99,ALECSO: Gulf countries,2018,96.58000183105469,,
LR.AG15T99,ALECSO: Gulf countries,2019,96.69000244140625,,
LR.AG15T99,ALECSO: Gulf countries,2020,97.51000213623047,,
LR.AG15T99,ALECSO: Gulf countries,2021,97.83999633789062,,
LR.AG15T99,ALECSO: Gulf countries,2022,98.01000213623047,,
LR.AG15T99,ALECSO: Gulf countries,2023,98.02999877929688,,
LR.AG15T99,ALECSO: Gulf countries,2024,98.19999694824219,,
LR.AG15T99,ALECSO: Least developed countries,2000,53.22000122070313,,
LR.AG15T99,ALECSO: Least developed countries,2001,54.41999816894531,,
LR.AG15T99,ALECSO: Least developed countries,2002,55.61999893188477,,
LR.AG15T99,ALECSO: Least developed countries,2003,56.81000137329102,,
LR.AG15T99,ALECSO: Least developed countries,2004,57.97999954223633,,
LR.AG15T99,ALECSO: Least developed countries,2005,58.59000015258789,UIS_EST,
LR.AG15T99,ALECSO: Least developed countries,2006,51.2599983215332,UIS_EST,
LR.AG15T99,ALECSO: Least developed countries,2007,51.83000183105469,UIS_EST,
LR.AG15T99,ALECSO: Least developed countries,2008,52.38000106811523,UIS_EST,
LR.AG15T99,ALECSO: Least developed countries,2009,52.68999862670898,UIS_EST,
LR.AG15T99,ALECSO: Least developed countries,2010,53.2400016784668,UIS_EST,
LR.AG15T99,ALECSO: Least developed countries,2011,53.75,UIS_EST,
LR.AG15T99,ALECSO: Least developed countries,2012,54.29000091552734,UIS_EST,
LR.AG15T99,ALECSO: Least developed countries,2013,54.79999923706055,UIS_EST,
LR.AG15T99,ALECSO: Least developed countries,2015,55.79999923706055,UIS_EST,
LR.AG15T99,ALECSO: Least developed countries,2016,56.31999969482422,UIS_EST,
LR.AG15T99,ALECSO: Least developed countries,2017,56.81999969482422,,
LR.AG15T99,ALECSO: Least developed countries,2018,57.38999938964844,,
LR.AG15T99,ALECSO: Maghreb countries,2000,61.59999847412109,,
LR.AG15T99,ALECSO: Maghreb countries,2001,63.09000015258789,,
LR.AG15T99,ALECSO: Maghreb countries,2002,64.02999877929688,,
LR.AG15T99,ALECSO: Maghreb countries,2003,64.95999908447266,,
LR.AG15T99,ALECSO: Maghreb countries,2004,65.87999725341797,,
LR.AG15T99,ALECSO: Maghreb countries,2005,66.08999633789062,,
LR.AG15T99,ALECSO: Maghreb countries,2006,66.91000366210938,,
LR.AG15T99,ALECSO: Maghreb countries,2007,67.33999633789062,,
LR.AG15T99,ALECSO: Maghreb countries,2008,68.41000366210938,,
LR.AG15T99,ALECSO: Maghreb countries,2009,69.16000366210938,,
LR.AG15T99,ALECSO: Maghreb countries,2010,69.77999877929688,,
LR.AG15T99,ALECSO: Maghreb countries,2011,73.29000091552734,,
LR.AG15T99,ALECSO: Maghreb countries,2012,75.0999984741211,,
LR.AG15T99,ALECSO: Maghreb countries,2013,75.75,,
LR.AG15T99,ALECSO: Maghreb countries,2014,73.8499984741211,,
LR.AG15T99,ALECSO: Maghreb countries,2015,74.4800033569336,,
LR.AG15T99,ALECSO: Maghreb countries,2016,75.11000061035156,,
LR.AG15T99,ALECSO: Maghreb countries,2017,75.7300033569336,,
LR.AG15T99,ALECSO: Maghreb countries,2018,76.2300033569336,,
LR.AG15T99,ALECSO: Maghreb countries,2019,76.5999984741211,UIS_EST,
LR.AG15T99,ALECSO: Maghreb countries,2020,76.95999908447266,UIS_EST,
LR.AG15T99,ALECSO: Maghreb countries,2021,77.3499984741211,UIS_EST,
LR.AG15T99,ALECSO: Maghreb countries,2022,77.73999786376953,UIS_EST,
LR.AG15T99,ALECSO: Maghreb countries,2023,78.11000061035156,UIS_EST,
LR.AG15T99,ALECSO: Maghreb countries,2024,78.45999908447266,UIS_EST,
LR.AG15T99,ALECSO: Mashriq countries,2000,67.23999786376953,,
LR.AG15T99,ALECSO: Mashriq countries,2001,68.0999984741211,,
LR.AG15T99,ALECSO: Mashriq countries,2002,69,,
LR.AG15T99,ALECSO: Mashriq countries,2003,74.2699966430664,,
LR.AG15T99,ALECSO: Mashriq countries,2004,74.97000122070312,,
LR.AG15T99,ALECSO: Mashriq countries,2005,75.6500015258789,,
LR.AG15T99,ALECSO: Mashriq countries,2006,72.5199966430664,,
LR.AG15T99,ALECSO: Mashriq countries,2007,73.4000015258789,,
LR.AG15T99,ALECSO: Mashriq countries,2008,74.26000213623047,,
LR.AG15T99,ALECSO: Mashriq countries,2009,75.83999633789062,,
LR.AG15T99,ALECSO: Mashriq countries,2010,76.58000183105469,,
LR.AG15T99,ALECSO: Mashriq countries,2011,77.04000091552734,,
LR.AG15T99,ALECSO: Mashriq countries,2012,77.6500015258789,,
LR.AG15T99,ALECSO: Mashriq countries,2013,79.48999786376953,,
LR.AG15T99,ALECSO: Mashriq countries,2014,80.44999694824219,,
LR.AG15T99,ALECSO: Mashriq countries,2015,81.44000244140625,,
LR.AG15T99,ALECSO: Mashriq countries,2016,77.7300033569336,,
LR.AG15T99,ALECSO: Mashriq countries,2017,78.79000091552734,,
LR.AG15T99,ALECSO: Mashriq countries,2018,79.29000091552734,,
LR.AG15T99,ALECSO: Mashriq countries,2019,79.88999938964844,,
LR.AG15T99,ALECSO: Mashriq countries,2020,80.31999969482422,,
LR.AG15T99,ALECSO: Mashriq countries,2021,80.91999816894531,,
LR.AG15T99,ALECSO: Mashriq countries,2022,81.52999877929688,,
LR.AG15T99,ALECSO: Mashriq countries,2023,82.12999725341797,,
LR.AG15T99,ALECSO: Mashriq countries,2024,82.69999694824219,,
LR.AG15T99,ALECSO: Member countries,2000,65.16000366210938,,
LR.AG15T99,ALECSO: Member countries,2001,66.25,,
LR.AG15T99,ALECSO: Member countries,2002,67.29000091552734,,
LR.AG15T99,ALECSO: Member countries,2003,69.98999786376953,,
LR.AG15T99,ALECSO: Member countries,2004,70.86000061035156,,
LR.AG15T99,ALECSO: Member countries,2005,71.43000030517578,,
LR.AG15T99,ALECSO: Member countries,2006,69.20999908447266,,
LR.AG15T99,ALECSO: Member countries,2007,70.04000091552734,,
LR.AG15T99,ALECSO: Member countries,2008,70.9000015258789,,
LR.AG15T99,ALECSO: Member countries,2009,71.94999694824219,,
LR.AG15T99,ALECSO: Member countries,2010,72.55999755859375,,
LR.AG15T99,ALECSO: Member countries,2011,74.29000091552734,,
LR.AG15T99,ALECSO: Member countries,2012,75.16999816894531,,
LR.AG15T99,ALECSO: Member countries,2013,76.22000122070312,,
LR.AG15T99,ALECSO: Member countries,2014,76.30999755859375,,
LR.AG15T99,ALECSO: Member countries,2015,77.1500015258789,,
LR.AG15T99,ALECSO: Member countries,2016,75.91999816894531,,
LR.AG15T99,ALECSO: Member countries,2017,76.58999633789062,,
LR.AG15T99,ALECSO: Member countries,2018,76.91000366210938,,
LR.AG15T99,ALECSO: Member countries,2019,77.1500015258789,,
LR.AG15T99,ALECSO: Member countries,2020,77.55999755859375,,
LR.AG15T99,ALECSO: Member countries,2021,77.87000274658203,,
LR.AG15T99,ALECSO: Member countries,2022,78.2699966430664,,
LR.AG15T99,ALECSO: Member countries,2023,78.62000274658203,,
LR.AG15T99,ALECSO: Member countries,2024,78.98999786376953,,
LR.AG15T99,ARE,2005,90.02999877929688,,
LR.AG15T99,ARE,2019,97.77999877929688,,
LR.AG15T99,ARE,2021,98.12999725341797,,
LR.AG15T99,ARE,2022,98.29000091552734,,
LR.AG15T99,ARE,2023,98.05999755859375,,
LR.AG15T99,ARE,2024,98.80999755859375,,
LR.AG15T99,ARG,2001,97.19000244140625,,
LR.AG15T99,ARG,2020,99.13999938964844,UIS_EST,
LR.AG15T99,ARM,2001,99.4000015258789,,
LR.AG15T99,ARM,2011,99.73999786376953,,
LR.AG15T99,ARM,2016,99.73999786376953,,
LR.AG15T99,ARM,2017,99.73999786376953,,
LR.AG15T99,ARM,2018,100,,
LR.AG15T99,ARM,2019,100,,
LR.AG15T99,ARM,2020,99.79000091552734,,
LR.AG15T99,ARM,2022,99.81999969482422,UIS_EST,
LR.AG15T99,ARM,2023,99.83999633789062,UIS_EST,
LR.AG15T99,ATG,2001,98.94999694824219,,
LR.AG15T99,AZE,2007,99.58999633789062,,
LR.AG15T99,AZE,2009,99.76000213623047,,
LR.AG15T99,AZE,2010,99.7699966430664,NAT_EST,
LR.AG15T99,AZE,2011,99.77999877929688,NAT_EST,
LR.AG15T99,AZE,2012,99.77999877929688,NAT_EST,
LR.AG15T99,AZE,2013,99.79000091552734,NAT_EST,
LR.AG15T99,AZE,2014,99.79000091552734,NAT_EST,
LR.AG15T99,AZE,2015,99.79000091552734,NAT_EST,
LR.AG15T99,AZE,2016,99.79000091552734,,
LR.AG15T99,AZE,2017,99.79000091552734,,
LR.AG15T99,AZE,2019,99.80000305175781,,
LR.AG15T99,AZE,2023,99.77999877929688,,
LR.AG15T99,BDI,2000,59.29999923706055,,
LR.AG15T99,BDI,2008,48.08000183105469,,
LR.AG15T99,BDI,2014,61.29000091552734,,
LR.AG15T99,BDI,2016,65.69000244140625,UIS_EST,
LR.AG15T99,BDI,2017,68.37999725341797,,
LR.AG15T99,BDI,2020,71.3374789737041,,
LR.AG15T99,BEN,2002,34.65999984741211,,
LR.AG15T99,BEN,2011,44.6881229256471,,
LR.AG15T99,BEN,2013,45.08000183105469,,
LR.AG15T99,BEN,2017,38.86999893188477,UIS_EST,
LR.AG15T99,BEN,2019,49,,
LR.AG15T99,BEN,2021,43.83000183105469,UIS_EST,
LR.AG15T99,BEN,2022,51.38000106811523,,
LR.AG15T99,BFA,2003,21.81999969482422,,
LR.AG15T99,BFA,2005,23.52000045776367,,
LR.AG15T99,BFA,2006,22.46999931335449,,
LR.AG15T99,BFA,2007,27.8799991607666,,
LR.AG15T99,BFA,2014,34.59999847412109,,
LR.AG15T99,BFA,2018,39.34999847412109,,
LR.AG15T99,BFA,2019,29.65999984741211,,
LR.AG15T99,BFA,2021,36.97000122070313,UIS_EST,
LR.AG15T99,BFA,2022,40.91999816894531,,
LR.AG15T99,BFA,2023,41.5670909952631,,
LR.AG15T99,BGD,2001,47.4900016784668,,
LR.AG15T99,BGD,2011,58.77000045776367,,
LR.AG15T99,BGD,2012,57.86000061035156,,
LR.AG15T99,BGD,2013,61.02000045776367,,
LR.AG15T99,BGD,2014,61.09000015258789,,
LR.AG15T99,BGD,2015,65.13999938964844,,
LR.AG15T99,BGD,2016,72.76000213623047,,
LR.AG15T99,BGD,2017,72.88999938964844,,
LR.AG15T99,BGD,2018,73.91000366210938,,
LR.AG15T99,BGD,2019,74.68000030517578,,
LR.AG15T99,BGD,2020,74.91000366210938,,
LR.AG15T99,BGD,2021,76.36000061035156,,
LR.AG15T99,BGD,2022,79,,
LR.AG15T99,BGR,2001,98.19999694824219,,
LR.AG15T99,BGR,2011,98.3499984741211,,
LR.AG15T99,BHR,2001,86.55000305175781,,
LR.AG15T99,BHR,2022,97.87000274658203,,
LR.AG15T99,BHR,2023,97.8499984741211,,
LR.AG15T99,BHR,2024,97.81999969482422,,
LR.AG15T99,BIH,2000,96.66000366210938,,
LR.AG15T99,BIH,2013,96.98999786376953,,
LR.AG15T99,BLR,2009,99.62000274658203,,
LR.AG15T99,BLR,2019,99.87000274658203,,
LR.AG15T99,BLZ,2000,76.9000015258789,,
LR.AG15T99,BLZ,2015,90.91999816894531,UIS_EST,
LR.AG15T99,BLZ,2022,87.87999725341797,,
LR.AG15T99,BOL,2001,86.72000122070312,,
LR.AG15T99,BOL,2007,90.29000091552734,,
LR.AG15T99,BOL,2008,90.69999694824219,,
LR.AG15T99,BOL,2009,91.16999816894531,,
LR.AG15T99,BOL,2011,92.2300033569336,,
LR.AG15T99,BOL,2012,94.45999908447266,,
LR.AG15T99,BOL,2015,92.45999908447266,,
LR.AG15T99,BOL,2020,93.8499984741211,,
LR.AG15T99,BOL,2023,95.55000305175781,,
LR.AG15T99,BOL,2024,96.7300033569336,,
LR.AG15T99,BRA,2000,86.37000274658203,,
LR.AG15T99,BRA,2004,88.62000274658203,,
LR.AG15T99,BRA,2006,89.62000274658203,,
LR.AG15T99,BRA,2007,90.01000213623047,,
LR.AG15T99,BRA,2008,90.04000091552734,,
LR.AG15T99,BRA,2009,90.30000305175781,,
LR.AG15T99,BRA,2010,90.37999725341797,,
LR.AG15T99,BRA,2011,91.41000366210938,,
LR.AG15T99,BRA,2012,91.33999633789062,,
LR.AG15T99,BRA,2013,91.4800033569336,,
LR.AG15T99,BRA,2014,91.7300033569336,,
LR.AG15T99,BRA,2015,92.05000305175781,,
LR.AG15T99,BRA,2016,92.80999755859375,,
LR.AG15T99,BRA,2017,93.08000183105469,,
LR.AG15T99,BRA,2018,93.2300033569336,,
LR.AG15T99,BRA,2019,93.8926266999537,,
LR.AG15T99,BRA,2020,94.7444114331042,,
LR.AG15T99,BRA,2021,94.7726170886975,,
LR.AG15T99,BRA,2022,94.376866160108,,
LR.AG15T99,BRA,2023,94.5725490635077,,
LR.AG15T99,BRA,2024,94.73999786376953,,
LR.AG15T99,BRN,2001,92.66999816894531,,
LR.AG15T99,BRN,2011,96.08999633789062,,
LR.AG15T99,BTN,2005,52.81000137329102,,
LR.AG15T99,BTN,2012,55.31999969482422,,
LR.AG15T99,BTN,2017,66.55999755859375,,
LR.AG15T99,BTN,2022,64.91000366210938,,
LR.AG15T99,BWA,2003,81.19000244140625,,
LR.AG15T99,CAF,2000,50.65000152587891,,
LR.AG15T99,CAF,2019,42.43999862670898,UIS_EST,
LR.AG15T99,CECC-SICA,2000,78.9800033569336,,
LR.AG15T99,CECC-SICA,2001,79.45999908447266,,
LR.AG15T99,CECC-SICA,2002,80.44000244140625,,
LR.AG15T99,CECC-SICA,2003,80.9000015258789,,
LR.AG15T99,CECC-SICA,2004,81.18000030517578,,
LR.AG15T99,CECC-SICA,2005,81.62000274658203,,
LR.AG15T99,CECC-SICA,2006,82.36000061035156,,
LR.AG15T99,CECC-SICA,2007,82.5199966430664,,
LR.AG15T99,CECC-SICA,2008,83.16999816894531,,
LR.AG15T99,CECC-SICA,2009,84.55000305175781,,
LR.AG15T99,CECC-SICA,2010,85.02999877929688,,
LR.AG15T99,CECC-SICA,2011,85.58999633789062,,
LR.AG15T99,CECC-SICA,2012,86.01000213623047,,
LR.AG15T99,CECC-SICA,2013,85.73999786376953,,
LR.AG15T99,CECC-SICA,2014,87.48999786376953,,
LR.AG15T99,CECC-SICA,2015,88.0199966430664,,
LR.AG15T99,CECC-SICA,2016,88.37000274658203,,
LR.AG15T99,CECC-SICA,2017,87.6500015258789,,
LR.AG15T99,CECC-SICA,2018,87.79000091552734,,
LR.AG15T99,CECC-SICA,2019,88.25,,
LR.AG15T99,CECC-SICA,2020,88.68000030517578,,
LR.AG15T99,CECC-SICA,2021,88.98999786376953,,
LR.AG15T99,CECC-SICA,2022,89.29000091552734,,
LR.AG15T99,CECC-SICA,2023,89.4000015258789,,
LR.AG15T99,CECC-SICA,2024,89.5999984741211,,
LR.AG15T99,CHL,2002,95.72000122070312,,
LR.AG15T99,CHL,2011,96.69999694824219,,
LR.AG15T99,CHL,2013,96.2699966430664,,
LR.AG15T99,CHL,2015,96.87000274658203,,
LR.AG15T99,CHL,2017,96.4000015258789,,
LR.AG15T99,CHN,2000,90.91999816894531,,
LR.AG15T99,CHN,2010,95.12000274658203,,
LR.AG15T99,CHN,2020,96.73999786376953,,
LR.AG15T99,CIV,2000,48.7400016784668,,
LR.AG15T99,CIV,2014,43.90999984741211,,
LR.AG15T99,CIV,2016,50.04000091552734,UIS_EST,
LR.AG15T99,CIV,2019,56.9592400560829,,
LR.AG15T99,CIV,2021,50,UIS_EST,
LR.AG15T99,CMR,2000,68.41000366210938,,
LR.AG15T99,CMR,2007,70.68000030517578,,
LR.AG15T99,CMR,2010,71.19000244140625,,
LR.AG15T99,CMR,2018,72.55000305175781,UIS_EST,
LR.AG15T99,COD,2001,67.16999816894531,,
LR.AG15T99,COD,2012,75.0199966430664,,
LR.AG15T99,COD,2016,77.04000091552734,,
LR.AG15T99,COD,2018,73.55000305175781,UIS_EST,
LR.AG15T99,COD,2020,65.6828744335957,,
LR.AG15T99,COD,2023,68.5,UIS_EST,
LR.AG15T99,COG,2005,76.11000061035156,,
LR.AG15T99,COL,2004,92.80000305175781,,
LR.AG15T99,COL,2005,92.8499984741211,,
LR.AG15T99,COL,2006,92.30000305175781,,
LR.AG15T99,COL,2007,92.6500015258789,,
LR.AG15T99,COL,2008,93.37999725341797,,
LR.AG15T99,COL,2009,93.23999786376953,,
LR.AG15T99,COL,2010,93.37000274658203,,
LR.AG15T99,COL,2011,93.58000183105469,,
LR.AG15T99,COL,2014,94.19000244140625,,
LR.AG15T99,COL,2015,94.25,,
LR.AG15T99,COL,2016,94.6500015258789,,
LR.AG15T99,COL,2017,94.8873885601748,,
LR.AG15T99,COL,2018,95.08999633789062,,
LR.AG15T99,COL,2019,95.25,,
LR.AG15T99,COL,2020,95.63999938964844,,
LR.AG15T99,COL,2021,95.6606500324449,,
LR.AG15T99,COL,2022,95.31030793119,,
