typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20230101","2023","52","2023","231","ETH","Ethiopia","M","Import","643","RUS","Russian Federation","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","18780665.834",,"18780665.834","4","false","true",
"C","A","20230101","2023","52","2023","231","ETH","Ethiopia","M","Import","682","SAU","Saudi Arabia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1129206584.727",,"1129206584.727","4","false","true",
"C","A","20230101","2023","52","2023","231","ETH","Ethiopia","M","Import","699","IND","India","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1637773788.221",,"1637773788.221","4","false","true",
"C","A","20230101","2023","52","2023","231","ETH","Ethiopia","M","Import","792","TUR","Türkiye","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","619977258.677",,"619977258.677","4","false","true",
"C","A","20230101","2023","52","2023","231","ETH","Ethiopia","M","Import","804","UKR","Ukraine","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","83479429.596",,"83479429.596","4","false","true",
"C","A","20230101","2023","52","2023","231","ETH","Ethiopia","M","Import","818","EGY","Egypt","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","454682459.684",,"454682459.684","4","false","true",
"C","A","20230101","2023","52","2023","231","ETH","Ethiopia","M","Import","842","USA","USA","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1080898775.733",,"1080898775.733","4","false","true",
"C","A","20230101","2023","52","2023","231","ETH","Ethiopia","X","Export","156","CHN","China","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"131648664.172","131648664.172","4","false","true",
"C","A","20230101","2023","52","2023","231","ETH","Ethiopia","X","Export","364","IRN","Iran","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1317347.672","1317347.672","0","false","true",
"C","A","20230101","2023","52","2023","231","ETH","Ethiopia","X","Export","376","ISR","Israel","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"104006746.026","104006746.026","0","false","true",
"C","A","20230101","2023","52","2023","231","ETH","Ethiopia","X","Export","586","PAK","Pakistan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"35918563.75","35918563.75","0","false","true",
"C","A","20230101","2023","52","2023","231","ETH","Ethiopia","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"12934262.357","12934262.357","0","false","true",
"C","A","20230101","2023","52","2023","231","ETH","Ethiopia","X","Export","682","SAU","Saudi Arabia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"297920261.054","297920261.054","0","false","true",
"C","A","20230101","2023","52","2023","231","ETH","Ethiopia","X","Export","699","IND","India","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"139250487.678","139250487.678","0","false","true",
"C","A","20230101","2023","52","2023","231","ETH","Ethiopia","X","Export","792","TUR","Türkiye","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"46367426.13","46367426.13","0","false","true",
"C","A","20230101","2023","52","2023","231","ETH","Ethiopia","X","Export","804","UKR","Ukraine","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1394.992","1394.992","0","false","true",
"C","A","20230101","2023","52","2023","231","ETH","Ethiopia","X","Export","818","EGY","Egypt","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"8711754.285","8711754.285","0","false","true",
"C","A","20230101","2023","52","2023","231","ETH","Ethiopia","X","Export","842","USA","USA","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"276456879.815","276456879.815","4","false","true",
"C","A","20230101","2023","52","2023","376","ISR","Israel","M","Import","156","CHN","China","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","16329326000",,"16329326000","4","false","true",
"C","A","20230101","2023","52","2023","376","ISR","Israel","M","Import","231","ETH","Ethiopia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","94124000",,"94124000","4","false","true",
"C","A","20230101","2023","52","2023","376","ISR","Israel","M","Import","586","PAK","Pakistan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","42428000",,"42428000","4","false","true",
"C","A","20230101","2023","52","2023","376","ISR","Israel","M","Import","643","RUS","Russian Federation","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2341781000",,"2341781000","4","false","true",
"C","A","20230101","2023","52","2023","376","ISR","Israel","M","Import","699","IND","India","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2429577000",,"2429577000","4","false","true",
"C","A","20230101","2023","52","2023","376","ISR","Israel","M","Import","792","TUR","Türkiye","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","5272399000",,"5272399000","4","false","true",
"C","A","20230101","2023","52","2023","376","ISR","Israel","M","Import","804","UKR","Ukraine","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","505912000",,"505912000","4","false","true",
"C","A","20230101","2023","52","2023","376","ISR","Israel","M","Import","818","EGY","Egypt","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","371389000",,"371389000","4","false","true",
"C","A","20230101","2023","52","2023","376","ISR","Israel","M","Import","842","USA","USA","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","9686393000",,"9686393000","4","false","true",
"C","A","20230101","2023","52","2023","376","ISR","Israel","X","Export","156","CHN","China","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"3399990000","3399990000","4","false","true",
"C","A","20230101","2023","52","2023","376","ISR","Israel","X","Export","231","ETH","Ethiopia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"32422000","32422000","4","false","true",
"C","A","20230101","2023","52","2023","376","ISR","Israel","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"589537000","589537000","4","false","true",
"C","A","20230101","2023","52","2023","376","ISR","Israel","X","Export","699","IND","India","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2239612000","2239612000","4","false","true",
"C","A","20230101","2023","52","2023","376","ISR","Israel","X","Export","792","TUR","Türkiye","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1474790000","1474790000","4","false","true",
"C","A","20230101","2023","52","2023","376","ISR","Israel","X","Export","804","UKR","Ukraine","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"58188000","58188000","4","false","true",
"C","A","20230101","2023","52","2023","376","ISR","Israel","X","Export","818","EGY","Egypt","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"258500000","258500000","4","false","true",
"C","A","20230101","2023","52","2023","376","ISR","Israel","X","Export","842","USA","USA","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"17332451000","17332451000","4","false","true",
"C","A","20230101","2023","52","2023","586","PAK","Pakistan","M","Import","156","CHN","China","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","11694818859.582",,"11694818859.582","4","false","true",
"C","A","20230101","2023","52","2023","586","PAK","Pakistan","M","Import","231","ETH","Ethiopia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","33151813.387",,"33151813.387","4","false","true",
"C","A","20230101","2023","52","2023","586","PAK","Pakistan","M","Import","364","IRN","Iran","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","943287190.362",,"943287190.362","4","false","true",
"C","A","20230101","2023","52","2023","586","PAK","Pakistan","M","Import","586","PAK","Pakistan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","42409.605",,"42409.605","0","false","true",
"C","A","20230101","2023","52","2023","586","PAK","Pakistan","M","Import","643","RUS","Russian Federation","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","885599039.813",,"885599039.813","4","false","true",
"C","A","20230101","2023","52","2023","586","PAK","Pakistan","M","Import","682","SAU","Saudi Arabia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","4475565398.194",,"4475565398.194","4","false","true",
"C","A","20230101","2023","52","2023","586","PAK","Pakistan","M","Import","699","IND","India","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","258201193.283",,"258201193.283","4","false","true",
"C","A","20230101","2023","52","2023","586","PAK","Pakistan","M","Import","792","TUR","Türkiye","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","250833844.68",,"250833844.68","4","false","true",
"C","A","20230101","2023","52","2023","586","PAK","Pakistan","M","Import","804","UKR","Ukraine","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","143399516.669",,"143399516.669","4","false","true",
"C","A","20230101","2023","52","2023","586","PAK","Pakistan","M","Import","818","EGY","Egypt","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","212538320.684",,"212538320.684","4","false","true",
"C","A","20230101","2023","52","2023","586","PAK","Pakistan","M","Import","842","USA","USA","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1660091748.958",,"1660091748.958","4","false","true",
"C","A","20230101","2023","52","2023","682","SAU","Saudi Arabia","M","Import","156","CHN","China","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","43346593974.202",,"43346593974.202","4","false","true",
"C","A","20230101","2023","52","2023","682","SAU","Saudi Arabia","M","Import","231","ETH","Ethiopia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","303160518.288",,"303160518.288","4","false","true",
"C","A","20230101","2023","52","2023","682","SAU","Saudi Arabia","M","Import","364","IRN","Iran","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","248634.66",,"248634.66","4","false","true",
"C","A","20230101","2023","52","2023","682","SAU","Saudi Arabia","M","Import","586","PAK","Pakistan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","715125879.189",,"715125879.189","4","false","true",
"C","A","20230101","2023","52","2023","682","SAU","Saudi Arabia","M","Import","643","RUS","Russian Federation","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3702054374.115",,"3702054374.115","4","false","true",
"C","A","20230101","2023","52","2023","682","SAU","Saudi Arabia","M","Import","699","IND","India","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","11618786256.73",,"11618786256.73","4","false","true",
"C","A","20230101","2023","52","2023","682","SAU","Saudi Arabia","M","Import","792","TUR","Türkiye","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2623356968.816",,"2623356968.816","4","false","true",
"C","A","20230101","2023","52","2023","682","SAU","Saudi Arabia","M","Import","804","UKR","Ukraine","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","423841252.071",,"423841252.071","4","false","true",
"C","A","20230101","2023","52","2023","682","SAU","Saudi Arabia","M","Import","818","EGY","Egypt","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","5268015191.5",,"5268015191.5","4","false","true",
"C","A","20230101","2023","52","2023","682","SAU","Saudi Arabia","M","Import","842","USA","USA","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","18901072632.54",,"18901072632.54","4","false","true",
"C","A","20230101","2023","52","2023","586","PAK","Pakistan","X","Export","156","CHN","China","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2743195846.783","2743195846.783","4","false","true",
"C","A","20230101","2023","52","2023","586","PAK","Pakistan","X","Export","231","ETH","Ethiopia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1047677.45","1047677.45","4","false","true",
"C","A","20230101","2023","52","2023","586","PAK","Pakistan","X","Export","364","IRN","Iran","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"9974430.462","9974430.462","4","false","true",
"C","A","20230101","2023","52","2023","586","PAK","Pakistan","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"88285874.179","88285874.179","4","false","true",
"C","A","20230101","2023","52","2023","586","PAK","Pakistan","X","Export","682","SAU","Saudi Arabia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"632055814.673","632055814.673","4","false","true",
"C","A","20230101","2023","52","2023","586","PAK","Pakistan","X","Export","699","IND","India","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"36499.283","36499.283","4","false","true",
